,LOC,ADDR,CCTV_YN,CCTV_CNT,ROAD_BT,LATITUDE,LONGITUDE
1659,단남초등학교,경기도 성남시 중원구 금광1동 210,Y,2,6,37.442905,127.161374
1660,대원초등학교,경기도 성남시 중원구 상대원2동 4251,Y,6,4~6,37.430523,127.137211
1661,대일초등학교,경기도 성남시 중원구 상대원3동 2511,Y,3,4~5,37.440306,127.162159
1662,대하초등학교,경기도 성남시 중원구 하대원동 167-2,Y,3,8~20,37.431908,127.151303
1663,성남제일초등학교,경기도 성남시 중원구 중앙동 2970,Y,2,4~12,37.438906,127.149609
1664,성남북초등학교,경기도 성남시 수정구 산성동 2137,Y,6,5~15,37.451691,127.150928
1665,성남수정초등학교,경기도 성남시 수정구 수진2동 4347,Y,6,4~12,37.434276,127.131931
1666,수진초등학교,경기도 성남시 수정구 태평3동 3756,Y,10,5~14,37.444608,127.133041
1667,희망대초등학교,경기도 성남시 수정구 신흥2동 1232,Y,5,4~9,37.446831,127.149123
1668,성남서초등학교,경기도 성남시 수정구 태평3동 5090-1,Y,4,8~12,37.448581,127.129403
1669,성남신흥초등학교,경기도 성남시 수정구 신흥동 47-3,Y,2,8,37.450552,127.143485
1670,단대초등학교,경기도 성남시 수정구 단대동 77,Y,9,4~8,37.453163,127.157483
1671,복정초등학교,경기도 성남시 수정구 복정동 665,Y,6,6~7,37.462301,127.129431
1672,성남양지초등학교,경기도 성남시 수정구 양지동 386,Y,3,4~6,37.459912,127.161927
1673,위례고운초등학교,경기도 성남시 수정구 창곡동 511,N,0,16,37.4708941,127.1458268
1674,위례한빛초등학교,경기도 성남시 수정구 창곡동 570,Y,1,9.5,37.465543,127.146881
1675,위례푸른초등학교,경기도 성남시 수정구 창곡동 518,N,0,9.5~16,37.470203,127.150981
1676,위례중앙초등학교,경기도 성남시 수정구 창곡동 27,Y,1,25~44,37.471727,127.138474
1677,금상초등학교,경기도 성남시 중원구 금광1동 1645,Y,9,4~12,37.443137,127.166149
1678,상원초등학교,경기도 성남시 중원구 은행2동 421,Y,5,8~12,37.453885,127.162776
1679,불정초등학교,경기도 성남시 분당구 정자동 203,Y,3,35,37.361254,127.119496
1680,상탑초등학교,경기도 성남시 분당구 야탑동 161,Y,2,8~17,37.406224,127.145734
1681,서현초등학교,경기도 성남시 분당구 서현동 87-1,Y,3,12,37.382577,127.128549
1682,성남신기초등학교,경기도 성남시 분당구 정자동 89,Y,3,20,37.366582,127.111061
1683,성남장안초등학교,경기도 성남시 분당구 분당동 91,Y,3,14,37.372662,127.144461
1684,안말초등학교,경기도 성남시 분당구 이매동 118,Y,2,12~15,37.393154,127.125984
1685,야탑초등학교,경기도 성남시 분당구 야탑동 333,Y,8,12,37.416617,127.125625
1686,오리초등학교,경기도 성남시 분당구 구미동 115,Y,3,30,37.344351,127.115379
1687,이매초등학교,경기도 성남시 분당구 이매동 112,Y,2,12,37.397208,127.126492
1688,청솔초등학교,경기도 성남시 분당구 금곡동 131,Y,3,25,37.354657,127.114099
1689,연천초등학교,경기도 연천군 연천읍 차탄리 72,Y,8,12,38.0976955,127.0733125
1690,연천초등학교 고문분교,경기도 연천군 고문리 259-1,Y,4,6,38.0653085,127.110852
1691,상리초등학교,경기도 연천군 연천읍 상리 161-2,Y,3,7,38.135303,127.0730345
1692,전곡초등학교,경기도 연천군 전곡읍 전곡리 331-1,Y,12,10,38.027393,127.0701213
1693,전곡초등학교 적동분교,경기도 연천군 전곡읍 늘목리 111-2,Y,4,6.5,37.9404355,126.9985537
1694,은대초등학교,경기도 연천군 전곡읍 은대리 710-19,Y,3,6,38.052768,127.0580937
1695,군남초등학교,경기도 연천군 군남면 진상리 704-1,Y,4,7,38.0673201,127.0138015
1696,화진초등학교,경기도 연천군 황지리 345-2,Y,4,7,38.0304619,127.0376022
1697,궁평초등학교,경기도 연천군 청산면 궁평리 496-1,Y,7,7.5,38.0279364,127.1024366
1698,백의초등학교,경기도 연천군 청산면 백의리 824-24,Y,8,7,38.0176791,127.093068
1699,초성초등학교,경기도 연천군 청산면 초성리 223-1,Y,11,7,37.9983801,127.071071
1700,백학초등학교,경기도 연천군 백학면 두일리 15,Y,4,6,38.0319219,126.9195792
1701,연천노곡초등학교,경기도 연천군 백학면 노곡리 714-2,Y,4,6.5,37.9987633,126.9146374
1702,연천왕산초등학교,경기도 연천군 미산면 우정리 397,Y,4,7,38.0559566,127.0094426
1703,대광초등학교,경기도 연천군 신서면 도신리 245-1,Y,8,7,38.1829912,127.1032496
1704,본원유치원,경기도 연천군 전곡읍 전곡리 326-10,Y,4,12,38.0246704,127.0717297
1705,도평초교,경기도 포천시 이동면 도평리 356-1,Y,4,6,38.0563606,127.3807434
1706,가산초교,경기도 포천시 가산면 마산리 406,Y,13,6,37.8478563,127.1852303
1707,영중초교,경기도 포천시 영중면 성동리 891-3,Y,1,13,38.0151101,127.2484782
1708,이동초교,경기도 포천시 이동면 장암리 252-3,Y,6,7,38.0297019,127.3681500
1709,중리초교,경기도 포천시 관인면 중리 209-2,Y,4,7,38.10522996,127.204435571
1710,창수초교,경기도 포천시 창수면 추동리 117-2,Y,1,7,37.9900243,127.1819642
1711,태봉초교,경기도 포천시 소흘읍 송우리 725-4,Y,4,13,37.8344047,127.1449997
1712,외북초교,경기도 포천시 신북면 계류리 54-3,Y,4,7,37.9469096,127.1874714
1713,효성유치원,경기도 동두천시 생연동 613번지,Y,1,7.5,37.9081059084,127.0552728233
1714,해바라기재능유치원,경기도 동두천시 생연동 106번지,Y,1,6,37.9070747156,127.0698041607
1715,광암어린이집,경기도 동두천시 광암동 218-8번지,Y,1,5,37.8961245943,127.0886122701
1716,내행어린이집,경기도 동두천시 생연동 386-2번지,Y,1,6.5,37.8988451318,127.0607006191
1717,보산어린이집,경기도 동두천시 보산동 314-7번지,Y,1,6.8,37.9179085234,127.0617989583
1718,안흥어린이집,경기도 동두천시 동두천동 539-1번지,Y,1,13,37.9304840734,127.0499617188
1719,이담어린이집,경기도 동두천시 지행동 722-6번지,Y,1,16,37.8889492337,127.0530576180
1720,해오름어린이집,경기도 동두천시 하봉암동 373-7번지,Y,1,6.5,37.9564100582,127.0566152626
1721,창말어린이집,경기도 동두천시 동두천동 289-24번지,Y,1,7,37.9346697799,127.0541688357
1722,상패어린이집,경기도 동두천시 상패동 83-1번지,Y,1,15,37.9060455300,127.0444508103
1723,예그린어린이집,경기도 동두천시 지행동 262-7번지,Y,1,5.5,37.8923274659,127.0645151533
1724,리라어린이집,경기도 동두천시 지행동 406-101번지,Y,1,5.5,37.8877070768,127.0582496284
1725,동두천미술어린이집,경기도 동두천시 지행동 350-32번지,Y,1,7,37.8898469726,127.0597519334
1726,꿈나래어린이집,경기도 동두천시 지행동 379번지,N,0,12,37.8890703762,127.0631663154
1727,좋은열매어린이집,경기도 동두천시 생연동 791-2번지,N,0,8,37.8997631110,127.0471121252
1728,보산초등학교,경기도 동두천시 생연동 160-14번지,Y,1,16,37.9149415304,127.0638434699
1729,생연초등학교,경기도 동두천시 생연동 411번지,Y,1,15,37.9012136123,127.0591334939
1730,햇님어린이집,경기도 포천시 어룡동 257-1,Y,3,5,37.8835476,127.1841688
1731,새동산어린이집,경기도 안양시 만안구 안양동 688-26번지,Y,5,5m,37.403374,126.918213
1732,JY유아스쿨어린이집,경기도 포천시 신읍동 112-25,Y,5,7,37.8945727,127.1964140
1733,소요초등학교 병설유치원,경기도 동두천시 상봉암동 237-2번지,Y,1,16,37.9484902389,127.0540288000
1734,예솔유치원,경기도 동두천시 생연동 180-2번지,Y,1,16,37.9118661729,127.0662698103
1735,지엘유치원,경기도 양주시 고암동 493-2번지,Y,,6,37.81920885,127.0663141
1736,장흥어린이집,경기도 양주시 장흥면 일영리 207-3번지,Y,,4,37.71060969,126.933076
1737,이튼스쿨어린이집,경기도 양주시 덕계동 671-1번지,Y,,8,37.820813,127.045179
1738,옥정숲속어린이집,경기도 양주시 회암동 144번지,Y,,3,37.849523,127.1013639
1739,유니유치원(유니어린이집),경기도 양주시 광사동 264-6번지,Y,,4,37.79755268,127.0736068
1740,송랑유치원,경기도 양주시 광사동 681번지,Y,,8,37.78956206,127.0804833
1741,우정유치원,경기도 양주시 고읍동 408-4번지,Y,,4,37.803587,127.0711646
1742,회천어린이집,경기도 양주시 덕정동 138-42번지,Y,,12,37.844843,127.066671
1743,푸른옥어린이집,경기도 양주시 장흥면 일영리 27-1번지 푸른옥마을아파트,Y,,8,37.72115001,126.9448664
1744,남면초등학교,경기도 양주시 남면 신산리 286-2번지,Y,,6,37.89386705,126.9757569
1745,송추초등학교,경기도 양주시 장흥면 교현리 119번지,Y,,30,37.71577493,126.9702304
1746,회천초등학교,경기도 양주시 고암동 122-1번지,Y,,12,37.83265642,127.0696113
1747,삼숭초등학교,경기도 양주시 삼숭동 679-2번지,Y,,12,37.796703,127.108117
1748,행전어린이집,경기도 양주시 덕정동 164-1번지,Y,,4,37.840824,127.066909
1749,예인프리스쿨(예인어린이집),경기도 양주시 회암동 552-1번지,Y,,4,37.8405571,127.0844332
1750,남면어린이집,경기도 양주시 남면 신산리 266-11번지,Y,,8,37.899225,126.976108
1751,해맑은어린이집,경기도 김포시 사우동 1266번지,Y,1,6,37.61693972,126.7127763
1752,예인어린이집,경기도 김포시 통진읍 고정리 361-9번지,Y,1,3,37.71934151,126.5914767
1753,시립학운어린이집,경기도 김포시 양촌읍 학운리 3247번지,Y,1,8,37.60525521,126.5921739
1754,가현도담유치원,경기도 김포시 마산동 645-25번지,Y,1,4,37.63886117,126.6451083
1755,감정초병설유치원,경기도 김포시 감정동 508-13번지,Y,1,21,37.62347161,126.6953321
1756,고창초병설유치원,경기도 김포시 장기동 1952번지,Y,1,10,37.64594838,126.6725487
1757,고촌초병설유치원,경기도 김포시 고촌읍 신곡리 1101번지,Y,1,7,37.60614156,126.7733717
1758,금성초병설유치원,경기도 김포시 하성면 마조리 434번지,Y,1,6,37.74486147,126.6324577
1759,금파초병설유치원,경기도 김포시 북변동 809번지,Y,1,12,37.62424159,126.7167792
1760,김포은솔유치원,경기도 김포시 마산동 616-1번지,Y,1,16,37.64462635,126.6356102
1761,꿈나무유치원,경기도 김포시 북변동 790번지,Y,1,5,37.62627671,126.7031223
1762,다사랑유치원,경기도 김포시 감정동 250번지,Y,1,3,37.6218874,126.6899338
1763,다솜유치원,경기도 김포시 풍무동 598-8번지 당곡마을범양아파트,N,0,6,37.59854081,126.721054
1764,대명초병설유치원,경기도 김포시 대곶면 대명리 366-1번지,Y,1,10,37.64842523,126.5535793
1765,마송초병설유치원,경기도 김포시 통진읍 마송리 1-2번지,Y,1,15,37.68444153,126.6063018
1766,모담유치원,경기도 김포시 운양동 1328-9번지,Y,2,4,37.6507369,126.6841922
1767,사과나무유치원,경기도 김포시 운양동 129-7번지,Y,1,11,37.64144989,126.6900779
1768,샘재유치원,경기도 김포시 운양동 1322-1번지,N,0,4,37.64788656,126.6991655
1769,제니키스어린이집,경기도 안양시 동안구 평촌동 45-4번지,Y,5,5m,37.3918826,126.9785875
1770,예원어린이집,경기도 양주시 백석읍 복지리 288-1번지,Y,,6,37.78564241,126.985192
1771,샘내어린이집,경기도 양주시 산북동 289-3번지,Y,,3,37.80373726,127.0439034
1772,곰두리어린이집,경기도 양주시 삼숭동 640-45번지,Y,,6,37.80144016,127.090661
1773,만송어린이집,경기도 양주시 만송동 207-1번지,Y,,8,37.796738,127.095919
1774,캐슬아이어린이집,경기도 양주시 만송동 219-1번지,Y,,8,37.7973766,127.0932402
1775,백석어린이집,경기도 양주시 백석읍 오산리 550-3번지,Y,,4,37.79286115,126.9871842
1776,천보초등학교,경기도 양주시 율정동 543-1번지,Y,,8,37.83355046,127.0949715
1777,봉암초등학교,경기도 양주시 은현면 봉암리 403-3번지,Y,,6,37.9108468,127.005754
1778,석정초병설유치원,경기도 김포시 대곶면 석정리 381번지,Y,1,10,37.67365061,126.5541217
1779,수남초병설유치원,경기도 김포시 대곶면 대벽리 47번지,Y,1,9,37.62889841,126.5883851
1780,신곡초병설유치원,경기도 김포시 고촌읍 신곡리 1267번지,Y,1,10,37.59671165,126.7664285
1781,신안유치원,경기도 김포시 감정동 689번지,Y,1,7,37.61923435,126.699348
1782,신풍초병설유치원,경기도 김포시 풍무동 19-5번지,Y,1,5,37.61302763,126.7265847
1783,양곡숲유치원,경기도 김포시 양촌읍 양곡리 156번지,Y,1,8,37.66299067,126.6318856
1784,양도초병설유치원,경기도 김포시 풍무동 416-6번지,Y,1,9,37.6029114,126.7204503
1785,에릭한유치원,경기도 김포시 장기동 1868-6번지,N,0,4,37.64809487,126.6631506
1786,영재유치원,경기도 김포시 풍무동 24-41번지,Y,1,18,37.61238078,126.7253414
1787,예그랑유치원,경기도 김포시 풍무동 583-6번지 유현마을신동아아파트,Y,1,15,37.59754327,126.7246268
1788,예은유치원,경기도 김포시 장기동 1596번지,N,0,11,37.64059264,126.6696634
1789,예일유치원,경기도 김포시 고촌읍 태리 130번지,Y,1,10,37.59582248,126.7524877
1790,조은유치원,경기도 김포시 북변동 435-6번지,Y,2,6,37.62333567,126.7101854
1791,예진유치원,경기도 김포시 걸포동 1568번지,Y,1,8,37.63387458,126.7082729
1792,옹정초병설유치원,경기도 김포시 통진읍 옹정리 167-44번지,Y,1,6,37.69409118,126.5638952
1793,월곶초병설유치원,경기도 김포시 월곶면 군하리 84-1번지,Y,1,8,37.71771201,126.5521777
1794,이화몬테소리유치원,경기도 김포시 풍무동 147번지 양도마을서해아파트,Y,1,7,37.60581319,126.7245002
1795,자연아이유치원,경기도 김포시 통진읍 마송리 273-2번지,N,0,3,37.68275899,126.6004146
1796,늘품자연유치원,경기도 김포시 고촌읍 풍곡리 328-1번지,Y,1,4,37.61404985,126.7591054
1797,풍무숙명유치원,경기도 김포시 풍무동 354-1번지 풍무푸르지오,Y,1,16,37.60734416,126.7312715
1798,가현초,경기도 김포시 장기동 2065-3번지,Y,1,15,37.63808092,126.6740029
1799,감정1초,경기도 김포시 장기동 2158번지,Y,1,16,37.63541532,126.6793542
1800,감정초교,경기도 김포시 감정동 508-13번지,Y,1,21,37.62347161,126.6953321
1801,개곡초교,경기도 김포시 월곶면 개곡리 267-2번지,Y,1,6,37.73204354,126.5936346
1802,고창초교,경기도 김포시 장기동 1952번지,Y,1,10,37.64594838,126.6725487
1803,참조은유치원,경기도 김포시 사우동 1042번지,Y,3,7,37.62157249,126.7153983
1804,통진초병설유치원,경기도 김포시 통진읍 서암리 1108번지,Y,1,10,37.69388669,126.5944192
1805,통진푸른유치원,경기도 김포시 통진읍 서암리 475-5번지,Y,1,4,37.69489088,126.6046501
1806,프라임운양유치원,경기도 김포시 운양동 1287-3번지,Y,1,8,37.65098683,126.6977977
1807,하늘빛유치원,경기도 김포시 풍무동 748번지,Y,2,6,37.60244569,126.7188808
1808,하성초병설유치원,경기도 김포시 하성면 마곡리 617-1번지,Y,1,9,37.72067128,126.6325732
1809,한강유치원,경기도 김포시 양촌읍 양곡리 1329번지,N,0,8,37.65385782,126.6305965
1810,화인유치원,경기도 김포시 운양동 1436번지 전원마을월드1단지아파트,Y,2,9,37.64684805,126.6828897
1811,이든유치원,경기도 김포시 장기동 2000-4번지,Y,1,13,37.64405023,126.6767428
1812,시립초롱어린이집,경기도 하남시 덕풍동 678번지,Y,3, ,37.535679,127.1954666
1813,유니온어린이집,경기도 하남시 신장동 90-7번지,Y,4, ,37.5429037,127.2207731
1814,예지유치원,경기도 과천시 문원동 93-3,Y,2,6,37.427277,127.001806
1815,시립문원어린이집,경기도 과천시 문원동 115-21,Y,15,6,37.425357,127.009508
1816,관양초등학교,경기도 안양시 동안구 관양동 1407번지,Y,15,4~8m,37.406221,126.959865
1817,덕현초등학교,경기도 안양시 동안구 호계동 1101번지,Y,15,8m,37.799286,127.080592
1818,나눔초등학교,경기도 안양시 동안구 평촌동 109-1번지,Y,9,6~17m,37.390556,126.975558
1819,호암초등학교,경기도 안양시 만안구 석수동 221-40번지,Y,23,5m,37.420801,126.916618
1820,박달초등학교,경기도 안양시 만안구 박달동 128-7번지,Y,10,8m,37.400748,126.902676
